filename: frame000230_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.12638767800058123	area_occluded_relative_to_gtbox: 0.12638767800058123	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000139_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5110526315789473	area_occluded_relative_to_gtbox: 0.5110526315789473	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000519_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.26682613449972664	area_occluded_relative_to_gtbox: 0.2337342810278841	high_attention_area_occluded_slc: 0.09089666484417715	quadrants: ['2', '4']
filename: frame000519_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.26682613449972664	area_occluded_relative_to_gtbox: 0.033091853471842535	high_attention_area_occluded_slc: 0.2195188627665391	quadrants: ['1', '2', '3', '4']
filename: frame000519_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.26682613449972664	area_occluded_relative_to_gtbox: 0.26682613449972664	high_attention_area_occluded_slc: 0.07130945872061235	quadrants: []
filename: frame000513_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.25912760232261717	area_occluded_relative_to_gtbox: 0.25912760232261717	high_attention_area_occluded_slc: 0.14632488316102535	quadrants: []
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.026389221079486568	high_attention_area_occluded_slc: 0.23537032607829067	quadrants: ['1', '2', '3', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.11685800845092881	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: big2 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.14324722953041538	high_attention_area_occluded_slc: 0.0929801482898828	quadrants: ['1', '3', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.07621781073108506	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: big1 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.10260703181057163	high_attention_area_occluded_slc: 0.23032767280554892	quadrants: ['2', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: big1 big2	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.19307581918201389	high_attention_area_occluded_slc: 0	quadrants: ['1', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: big1 big2 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.21946504026150046	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.03784979669935422	high_attention_area_occluded_slc: 0.08917324404050067	quadrants: ['1', '2', '3', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: small0 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.06423901777884078	high_attention_area_occluded_slc: 0.17443992665231603	quadrants: ['1', '2', '3', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.15470780515028304	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: small0 big2 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.18109702622976961	high_attention_area_occluded_slc: 0.11321055568843179	quadrants: ['1', '3']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.11406760743043928	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: True	combination: small0 big1 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.14045682850992586	high_attention_area_occluded_slc: 0.09032926732041777	quadrants: ['2', '4']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: small0 big1 big2	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.2309256158813681	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000322_rgb.pngbbox0	sequence: small0 big1 big2 small3	success: False	combination: small0 big1 big2 small3	high_attention_area_without_occlussion_slc: 0.25731483696085466	area_occluded_relative_to_gtbox: 0.25731483696085466	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000270_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.10813130229564472	area_occluded_relative_to_gtbox: 0.10813130229564472	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000228_rgb.pngbbox1	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.24568727362023451	area_occluded_relative_to_gtbox: 0.184418933022285	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000228_rgb.pngbbox1	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.24568727362023451	area_occluded_relative_to_gtbox: 0.061268340597949535	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000228_rgb.pngbbox1	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.24568727362023451	area_occluded_relative_to_gtbox: 0.24568727362023451	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000262_rgb.pngbbox0	sequence: small0	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.05309734513274336	area_occluded_relative_to_gtbox: 0.05309734513274336	high_attention_area_occluded_slc: 0.018923830594184576	quadrants: []
filename: frame000233_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.38772675736961454	area_occluded_relative_to_gtbox: 0.38772675736961454	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000487_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3174703357737945	area_occluded_relative_to_gtbox: 0.3174703357737945	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.10069316648264016	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.007882468408784198	high_attention_area_occluded_slc: 0.22635259477364741	quadrants: ['1', '3', '4']
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.10857563489142436	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.028922831554410503	high_attention_area_occluded_slc: 0.05566801619433198	quadrants: ['1', '2', '3']
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.12961599803705068	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.036805299963194704	high_attention_area_occluded_slc: 0.10314685314685315	quadrants: ['1', '3']
filename: frame000215_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.13749846644583485	area_occluded_relative_to_gtbox: 0.13749846644583485	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000177_rgb.pngbbox1	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.22821350762527234	area_occluded_relative_to_gtbox: 0.21887643946467475	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000177_rgb.pngbbox1	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.22821350762527234	area_occluded_relative_to_gtbox: 0.009337068160597572	high_attention_area_occluded_slc: 0.41192032368502957	quadrants: ['1', '3']
filename: frame000177_rgb.pngbbox1	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.22821350762527234	area_occluded_relative_to_gtbox: 0.22821350762527232	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000122_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5508954678362573	area_occluded_relative_to_gtbox: 0.5508954678362573	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.027952559300873907	high_attention_area_occluded_slc: 0.09568039950062422	quadrants: ['1', '2', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.010087390761548064	high_attention_area_occluded_slc: 0.07511860174781523	quadrants: ['1', '2', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small2 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.03803995006242197	high_attention_area_occluded_slc: 0.1136828963795256	quadrants: ['1', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: False	combination: small1	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.008177278401997503	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small1 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.03612983770287141	high_attention_area_occluded_slc: 0.012933832709113607	quadrants: ['1', '2', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.018264669163545567	high_attention_area_occluded_slc: 0.010012484394506867	quadrants: ['1', '2', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small1 small2 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.046217228464419474	high_attention_area_occluded_slc: 0.020973782771535582	quadrants: ['1', '3']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.01285892634207241	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: False	combination: small0 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.040811485642946316	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: False	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.022946317103620474	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small0 small2 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.05089887640449438	high_attention_area_occluded_slc: 0.05887640449438202	quadrants: ['1']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.021036204744069913	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small0 small1 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.04898876404494382	high_attention_area_occluded_slc: 0.19388264669163546	quadrants: ['2']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: False	combination: small0 small1 small2	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.031123595505617975	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000465_rgb.pngbbox0	sequence: small0 small1 small2 small3	success: True	combination: small0 small1 small2 small3	high_attention_area_without_occlussion_slc: 0.059076154806491886	area_occluded_relative_to_gtbox: 0.05907615480649188	high_attention_area_occluded_slc: 0.19008739076154807	quadrants: []
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.07513909046927915	high_attention_area_occluded_slc: 0.08668964683115626	quadrants: ['1', '4']
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.02409893565553943	high_attention_area_occluded_slc: 0.16618287373004353	quadrants: ['1', '3', '4']
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.09923802612481858	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.0479559748427673	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.12309506531204645	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.07205491049830673	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000213_rgb.pngbbox0	sequence: small0 small1 big2	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.14719400096758586	area_occluded_relative_to_gtbox: 0.1471940009675859	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000520_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.21500820120284309	area_occluded_relative_to_gtbox: 0.19158009841443413	high_attention_area_occluded_slc: 0.13817659923455441	quadrants: ['2', '4']
filename: frame000520_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.21500820120284309	area_occluded_relative_to_gtbox: 0.023428102788408966	high_attention_area_occluded_slc: 0.21074357572443958	quadrants: ['1', '2', '3', '4']
filename: frame000520_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.21500820120284309	area_occluded_relative_to_gtbox: 0.21500820120284309	high_attention_area_occluded_slc: 0.013012575177692729	quadrants: []
filename: frame000499_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.17937219730941703	area_occluded_relative_to_gtbox: 0.15622464232329702	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000499_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.17937219730941703	area_occluded_relative_to_gtbox: 0.02314755498612001	high_attention_area_occluded_slc: 0.1977792013666453	quadrants: ['1', '3']
filename: frame000499_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.17937219730941703	area_occluded_relative_to_gtbox: 0.17937219730941703	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000488_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.3682555780933063	area_occluded_relative_to_gtbox: 0.3682555780933063	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000434_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.17700052994170642	area_occluded_relative_to_gtbox: 0.17700052994170642	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000511_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.10848813209494323	area_occluded_relative_to_gtbox: 0.06359649122807018	high_attention_area_occluded_slc: 0.011652906776745787	quadrants: ['1', '2']
filename: frame000511_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.10848813209494323	area_occluded_relative_to_gtbox: 0.04489164086687306	high_attention_area_occluded_slc: 0.23042082330008026	quadrants: ['1', '3']
filename: frame000511_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.10848813209494323	area_occluded_relative_to_gtbox: 0.10848813209494323	high_attention_area_occluded_slc: 0.011280243091388602	quadrants: []
filename: frame000503_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.2946595460614152	area_occluded_relative_to_gtbox: 0.2748426473393096	high_attention_area_occluded_slc: 0.08197596795727637	quadrants: ['4']
filename: frame000503_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.2946595460614152	area_occluded_relative_to_gtbox: 0.019816898722105666	high_attention_area_occluded_slc: 0.33890902155254626	quadrants: ['1', '2', '3', '4']
filename: frame000503_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.2946595460614152	area_occluded_relative_to_gtbox: 0.29465954606141526	high_attention_area_occluded_slc: 0.04295250810604616	quadrants: []
filename: frame000135_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.19117647058823528	area_occluded_relative_to_gtbox: 0.1819939243302955	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000135_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.19117647058823528	area_occluded_relative_to_gtbox: 0.009182546257939796	high_attention_area_occluded_slc: 0.1716376691521679	quadrants: ['1', '3']
filename: frame000135_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.19117647058823528	area_occluded_relative_to_gtbox: 0.19117647058823528	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.008958195089581952	high_attention_area_occluded_slc: 0.1808084013733014	quadrants: ['1', '2', '3', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.11426387005568218	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: big2 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.12322206514526414	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.05444159141398113	high_attention_area_occluded_slc: 0.08997143763884481	quadrants: ['1', '2', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small1 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.06339978650356308	high_attention_area_occluded_slc: 0.07941201927238106	quadrants: ['2', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.1687054614696633	high_attention_area_occluded_slc: 0	quadrants: ['1', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small1 big2 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.17766365655924526	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.007962840079628402	high_attention_area_occluded_slc: 0.17610570958714405	quadrants: ['1', '2', '3', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.016921035169210355	high_attention_area_occluded_slc: 0.20234557571910794	quadrants: ['1', '2', '3', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.12222671013531058	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 big2 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.13118490522489254	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.06240443149360953	high_attention_area_occluded_slc: 0.15922795072271428	quadrants: ['1', '2', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0 small1 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.07136262658319148	high_attention_area_occluded_slc: 0.13952280661261937	quadrants: ['2', '4']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.17666830154929172	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000460_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 small1 big2 small3	high_attention_area_without_occlussion_slc: 0.18562649663887365	area_occluded_relative_to_gtbox: 0.18562649663887368	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.026826029216467463	high_attention_area_occluded_slc: 0.16249077763021985	quadrants: ['1', '2', '3', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: big2	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.12527667109340415	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: big2 small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.1521027003098716	high_attention_area_occluded_slc: 0	quadrants: ['1', '3', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.049136786188579015	high_attention_area_occluded_slc: 0.2808027150656633	quadrants: ['1', '2', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small1 small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.07596281540504649	high_attention_area_occluded_slc: 0.259244503467611	quadrants: ['2', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.17441345728198315	high_attention_area_occluded_slc: 0	quadrants: ['1', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small1 big2 small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.2012394864984506	high_attention_area_occluded_slc: 0	quadrants: ['4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.00811568540652206	high_attention_area_occluded_slc: 0.2347351335399144	quadrants: ['1', '2', '3', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0 small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.03494171462298952	high_attention_area_occluded_slc: 0.17737937140327578	quadrants: ['1', '2', '3', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.1333923564999262	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 big2 small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.16021838571639366	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.05725247159510108	high_attention_area_occluded_slc: 0.23745019920318725	quadrants: ['1', '2', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: True	combination: small0 small1 small3	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.08407850081156854	high_attention_area_occluded_slc: 0.25254537405931826	quadrants: ['2', '4']
filename: frame000459_rgb.pngbbox0	sequence: small0 small1 big2 small3	success: False	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.20935517190497271	area_occluded_relative_to_gtbox: 0.18252914268850523	high_attention_area_occluded_slc: 0	quadrants: ['1']
